Generation,Reward,Novelty
11,700,1.6358779594
12,400,1.4779541032
12,3900,7.2823904175
12,500,1.4512832578
12,400,1.4850745757
12,400,1.5134220121
12,600,1.6442454315
12,500,1.4663365418
12,500,1.5207231799
12,500,1.409968726
12,500,1.7647238949
12,400,1.7278270862
12,300,2.1498190013
12,800,1.5264591733
12,300,2.1512682806
12,500,1.4047491205
12,4100,8.408638744
12,500,1.44529638
12,3800,7.0354959938
12,400,1.7242724949
12,1000,1.7728054781
12,4200,7.3242356136
12,400,1.7242724949
12,4000,6.679334624
12,600,1.5266850692
12,600,1.6387991191
12,700,1.511146112
12,300,1.5931618538
12,500,1.4420294933
12,500,1.4248568613
12,4000,7.1855309582
12,4000,6.9589494706
12,700,1.7005328027
12,600,1.6074138463
12,700,1.5294135567
12,800,1.5915853749
12,500,1.4120368215
12,500,7.7223229169
12,3900,6.4036317971
12,300,1.637774761
12,400,1.4157118847
12,400,1.5008025711
12,300,2.0870015606
12,800,1.6012080667
12,700,1.629696188
12,600,1.4759378944
12,4100,6.7956488397
12,300,1.5345157279
12,400,1.509380594
12,500,1.4758636757
12,300,2.1498190013
12,700,1.5558266908
12,4100,7.1417183786
12,500,1.5334615868
12,800,1.5663142657
12,700,1.4777418433
12,400,1.5824096022
12,4000,6.7753679693
12,400,1.4765323974
12,400,1.7256825218
12,500,1.7653001771
12,500,1.4035138454
12,400,1.4733849968
12,300,1.5451332681
12,4100,7.1965945859
12,900,1.8332291481
12,900,1.6486145463
12,600,1.5987650707
12,500,1.4074840735
12,4000,6.651238575
12,400,1.5408315633
12,800,1.5514464961
12,500,1.5765573594
12,4200,7.4945308215
12,800,1.5936868274
12,300,1.6843352231
12,600,1.6703606315
12,600,1.4612000584
12,800,1.5394238063
12,3800,6.3893888657
12,400,1.4981856012
12,700,1.510433502
12,300,1.5702064157
12,600,1.4697575046
12,300,1.6528290322
12,500,1.4347718544
12,700,1.5693092231
12,400,1.4935608241
12,300,1.6541236549
12,700,1.5615728619
12,4000,6.7317212558
12,4200,7.6819801298
12,500,1.7668002798
12,400,1.5899860879
12,800,1.5029678952
12,500,1.5567376498
12,4100,7.2254606362
12,3800,6.3464022622
12,400,1.4768948718
12,4000,6.3169636093
12,4600,7.2900395572
13,400,1.6498501039
13,400,1.5172555788
13,3900,7.9495755028
13,3800,7.8788033389
13,700,1.4564308657
13,3800,7.3027875959
13,400,1.650581578
13,900,1.9378979833
13,3900,6.965014148
13,600,1.4049041174
13,4300,7.4844427411
13,4000,7.2420122807
13,400,1.4389604815
13,900,2.3468140076
13,500,1.320332058
13,400,1.650581578
13,800,1.6468397642
13,700,1.7595840777
13,1100,1.7374296551
13,300,66.1205649729
13,1000,1.7814090474
13,900,1.6419774728
13,800,1.4446748818
13,500,1.3404357093
13,800,1.4434332579
13,600,1.5311299445
13,400,1.3891893854
13,600,1.3463610748
